Roll No.,G CODE,Sections
SIASUG2021-0081,PHYS231,A
SIASUG2021-0081,CHEM207,A
SIASUG2021-0081,BIOS306|CHEM305,A
SIASUG2021-0025,MATH257,A
SIASUG2021-0025,ENVS242|SOCL242|POLT221,A
SIASUG2021-0025,BUSI201,A
SIASUG2021-0025,BIOS432|CHEM432,A
SIASUG2021-0025,BIOS221,A
SIASUG2021-0077,COMP207,A
SIASUG2021-0077,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2021-0077,BIOS409|ENVS409,A
SIASUG2021-0077,BUSI201,A
SIASUG2021-0077,MATH191|COMP201,A
SIASUG2021-0081,PHYS216|COMP216,A
SIASUG2021-0081,PHYS443,A
SIASUG2021-0081,COMP310&COMP410,A
SIASUG2021-0081,BIOS227|ENVS227|PSYC227,A
SIASUG2021-0081,CHEM322|BIOS322,A
SIASUG2021-0144,COMP329|MATH329&COMP429|MATH429,A
SIASUG2021-0144,PSYC327,A
SIASUG2021-0144,MATH226,A
SIASUG2021-0144,COMP431|ARTS431,A
SIASUG2021-0144,ECON315|SOCL323|BUSI312,A
SIASUG2021-0025,ECON206,A
SIASUG2021-0025,ENVS250|PHIL211,A
SIASUG2021-0025,BUSI318,A
SIASUG2021-0025,MATH344&MATH444,A
SIASUG2021-0025,BUSI201,A
SIASUG2021-0077,PSYC442,A
SIASUG2021-0077,PHYS110,A
SIASUG2021-0077,SOCL411|POLT411,A
SIASUG2021-0077,CHEM434,A
SIASUG2021-0077,PHYS216|COMP216,A
SIASUG2021-0081,CHEM433,A
SIASUG2021-0081,CHEM434,A
SIASUG2021-0081,CHEM216,A
SIASUG2021-0081,POLT333|SOCL333,A
SIASUG2021-0081,BIOS251|HIST251,A
SIASUG2021-0144,ECON209,A
SIASUG2021-0144,POLT415|SOCL415,A
SIASUG2021-0144,MATH344&MATH444,A
SIASUG2021-0144,BIOS432|CHEM432,A
SIASUG2021-0144,COMP431|ARTS431,A
SIASUG2021-0152,MATH257,A
SIASUG2021-0152,BIOS409|ENVS409,A
SIASUG2021-0152,ECON206,A
SIASUG2021-0152,ECON315|SOCL323|BUSI312,A
SIASUG2021-0152,PSYC440,A
SIASPG2023-0002,COMP347&COMP447,A
SIASPG2023-0002,CHEM319,A
SIASPG2023-0002,BUSI211|PSYC213,A
SIASPG2023-0002,BIOS221,A
SIASPG2023-0002,PSYC437,A
SIASPG2023-0002,ECON201-A,A
SIASPG2023-0002,PSYC208,A
SIASPG2023-0002,COMP329|MATH329&COMP429|MATH429,A
SIASPG2023-0002,MATH257,A
SIASPG2023-0002,PSYC345&PSYC445,A
SIASPG2023-0017,BUSI317,A
SIASPG2023-0017,ECON209,A
SIASPG2023-0017,ECON333&ECON433,A
SIASPG2023-0017,CWPC601,A
SIASPG2023-0017,PHYS345,A
SIASPG2023-0022,POLT415|SOCL415,A
SIASPG2023-0022,ECON333&ECON433,A
SIASPG2023-0022,ECON315|SOCL323|BUSI312,A
SIASPG2023-0022,POLT203,A
SIASPG2023-0022,MATH061&PHYS061,A
SIASUG2021-0106,COMP203,A
SIASUG2021-0106,POLT205,A
SIASUG2021-0106,ECON315|SOCL323|BUSI312,A
SIASUG2021-0106,ARTS205,A
SIASUG2021-0106,CHEM322|BIOS322,A
SIASUG2021-0147,POLT333|SOCL333,A
SIASUG2021-0147,CHEM433,A
SIASUG2021-0147,BUSI318,A
SIASUG2021-0147,ARTS234|PHIL234|PSYC235,A
SIASUG2021-0147,MATH191|COMP201,A
SIASUG2021-0150,BIOS432|CHEM432,A
SIASUG2021-0150,ARTS236|LITT234,A
SIASUG2021-0150,ECON333&ECON433,A
SIASUG2021-0150,CHEM319,A
SIASUG2021-0150,BIOS306|CHEM305,A
SIASUG2021-0177,POLT412,A
SIASUG2021-0177,CHEM322|BIOS322,A
SIASUG2021-0177,BUSI317,A
SIASUG2021-0177,CHEM433,A
SIASUG2021-0177,PSYC209,A
SIASUG2021-0187,BUSI319,A
SIASUG2021-0187,HIST339,A
SIASUG2021-0187,HIST303|PHIL315|LITT306,A
SIASUG2021-0187,COMP431|ARTS431,A
SIASUG2021-0187,MATH344&MATH444,A
SIASUG2022-0003,PSYC327,A
SIASUG2022-0003,PSYC208,A
SIASUG2022-0003,PHYS231,A
SIASUG2022-0003,CHEM440,A
SIASUG2022-0003,HIST314|SOCL351|POLT351,A
SIASUG2022-0006,PSYC208,A
SIASUG2022-0006,COMP311|MATH311,A
SIASUG2022-0006,CHEM440,A
SIASUG2022-0006,HIST314|SOCL351|POLT351,A
SIASUG2022-0006,ARTS235|ENVS237,A
SIASUG2022-0010,CHEM322|BIOS322,A
SIASUG2022-0010,ENVS242|SOCL242|POLT221,A
SIASUG2022-0010,PSYC437,A
SIASUG2022-0010,PSYC345&PSYC445,A
SIASUG2022-0010,BIOS306|CHEM305,A
SIASUG2022-0022,BUSI317,A
SIASUG2022-0022,PHYS110,A
SIASUG2022-0022,PHIL214|PHIL314&PHIL414,A
SIASUG2022-0022,ENVS245,A
SIASUG2022-0022,HIST314|SOCL351|POLT351,A
SIASUG2022-0074,HIST314|SOCL351|POLT351,A
SIASUG2022-0074,MATH333,A
SIASUG2022-0074,SOCL328,A
SIASUG2022-0074,PHIL214|PHIL314&PHIL414,A
SIASUG2022-0074,BUSI319,A
SIASUG2022-0084,PHYS327,A
SIASUG2022-0084,HIST314|SOCL351|POLT351,A
SIASUG2022-0084,BUSI211|PSYC213,A
SIASUG2022-0084,MATH305&MATH405,A
SIASUG2022-0084,COMP328&COMP428,A
SIASUG2022-0104,COMP207,A
SIASUG2022-0104,ECON201-A,A
SIASUG2022-0104,SOCL201|POLT201,A
SIASUG2022-0104,PHYS311,A
SIASUG2022-0104,COMP235,A
SIASUG2022-0110,SOCL201|POLT201,A
SIASUG2022-0110,PSYC442,A
SIASUG2022-0110,COMP311|MATH311,A
SIASUG2022-0110,COMP329|MATH329&COMP429|MATH429,A
SIASUG2022-0110,BIOS231|CHEM231,A
SIASUG2022-0119,COMP431|ARTS431,A
SIASUG2022-0119,CHEM322|BIOS322,A
SIASUG2022-0119,ECON333&ECON433,A
SIASUG2022-0119,ECON210-B,A
SIASUG2022-0119,CHEM434,A
SIASUG2022-0143,BUSI317,A
SIASUG2022-0143,BIOS221,A
SIASUG2022-0143,PHYS216|COMP216,A
SIASUG2022-0143,PSYC251|SOCL251,A
SIASUG2022-0143,BIOS251|HIST251,A
SIASUG2022-0144,MATH333,A
SIASUG2022-0144,COMP207,A
SIASUG2022-0144,PSYC440,A
SIASUG2022-0144,ECON315|SOCL323|BUSI312,A
SIASUG2022-0144,BIOS231|CHEM231,A
SIASUG2022-0158,CWPC601,A
SIASUG2022-0158,BUSI317,A
SIASUG2022-0158,PHYS345,A
SIASUG2022-0158,ECON332&ECON432,A
SIASUG2022-0158,ARTS224,A
SIASUG2022-0167,COMP203,A
SIASUG2022-0167,PHYS226,A
SIASUG2022-0167,BIOS306|CHEM305,A
SIASUG2022-0167,PHYS345,A
SIASUG2022-0167,PSYC345&PSYC445,A
SIASUG2022-0174,POLT333|SOCL333,A
SIASUG2022-0174,COMP235,A
SIASUG2022-0174,ECON321&ECON421,A
SIASUG2022-0174,POLT203,A
SIASUG2022-0174,PSYC209,A
SIASUG2022-0179,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2022-0179,MATH257,A
SIASUG2022-0179,ARTS224,A
SIASUG2022-0179,PHYS216|COMP216,A
SIASUG2022-0179,CWPC601,A
SIASUG2022-0181,CHEM433,A
SIASUG2022-0181,CHEM319,A
SIASUG2022-0181,SOCL411|POLT411,A
SIASUG2022-0181,MATH203,A
SIASUG2022-0181,HIST303|PHIL315|LITT306,A
SIASPG2023-0014,ENVS221|LITT242,A
SIASPG2023-0014,CHEM219,A
SIASPG2023-0014,CHEM207,A
SIASPG2023-0014,DATA201-A,A
SIASPG2023-0014,CHEM440,A
SIASUG2021-0094,ECON201-A,A
SIASUG2021-0094,PHYS231,A
SIASUG2021-0094,ECON210-A,A
SIASUG2021-0094,POLT412,A
SIASUG2021-0094,POLT334|SOCL334,A
SIASUG2021-0117,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2021-0117,PSYC437,A
SIASUG2021-0117,PSYC251|SOCL251,A
SIASUG2021-0117,PHYS231,A
SIASUG2021-0117,CHEM440,A
SIASUG2021-0177,ARTS233,A
SIASUG2021-0177,ECON209,A
SIASUG2021-0177,CHEM319,A
SIASUG2021-0177,PHYS226,A
SIASUG2021-0177,POLT205,A
SIASUG2022-0003,PHYS110,A
SIASUG2022-0003,PHYS360&PHYS460,A
SIASUG2022-0003,BUSI318,A
SIASUG2022-0003,SOCL411|POLT411,A
SIASUG2022-0003,ARTS224,A
SIASUG2022-0006,BIOS231|CHEM231,A
SIASUG2022-0006,HIST314|SOCL351|POLT351,A
SIASUG2022-0006,MATH355&MATH455,A
SIASUG2022-0006,MATH061&PHYS061,A
SIASUG2022-0006,POLT203,A
SIASUG2022-0008,PHYS216|COMP216,A
SIASUG2022-0008,ECON206,A
SIASUG2022-0008,PSYC209,A
SIASUG2022-0008,ECON321&ECON421,A
SIASUG2022-0008,BUSI319,A
SIASUG2022-0022,MATH226,A
SIASUG2022-0022,COMP235,A
SIASUG2022-0022,PHYS311,A
SIASUG2022-0022,COMP431|ARTS431,A
SIASUG2022-0022,MATH191|COMP201,A
SIASUG2022-0035,COMP311|MATH311,A
SIASUG2022-0035,CHEM216,A
SIASUG2022-0035,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2022-0035,ENVS250|PHIL211,A
SIASUG2022-0035,BUSI211|PSYC213,A
SIASUG2022-0074,ECON209,A
SIASUG2022-0074,ARTS235|ENVS237,A
SIASUG2022-0074,DATA201-B,A
SIASUG2022-0074,BIOS221,A
SIASUG2022-0074,CHEM219,A
SIASUG2022-0084,PSYC440,A
SIASUG2022-0084,BIOS251|HIST251,A
SIASUG2022-0084,PSYC442,A
SIASUG2022-0084,COMP207,A
SIASUG2022-0084,BIOS221,A
SIASUG2022-0104,ECON315|SOCL323|BUSI312,A
SIASUG2022-0104,CHEM433,A
SIASUG2022-0104,POLT333|SOCL333,A
SIASUG2022-0104,PHYS327,A
SIASUG2022-0104,HIST339,A
SIASUG2022-0106,ECON206,A
SIASUG2022-0106,PHYS231,A
SIASUG2022-0106,MATH061&PHYS061,A
SIASUG2022-0106,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2022-0106,MATH355&MATH455,A
SIASUG2022-0110,LITT212|ARTS232,A
SIASUG2022-0110,SOCL411|POLT411,A
SIASUG2022-0110,COMP332&COMP432,A
SIASUG2022-0110,POLT203,A
SIASUG2022-0110,BUSI317,A
SIASUG2022-0119,POLT333|SOCL333,A
SIASUG2022-0119,COMP329|MATH329&COMP429|MATH429,A
SIASUG2022-0119,BUSI319,A
SIASUG2022-0119,PHIL214|PHIL314&PHIL414,A
SIASUG2022-0119,BIOS227|ENVS227|PSYC227,A
SIASUG2022-0144,POLT334|SOCL334,A
SIASUG2022-0144,HIST303|PHIL315|LITT306,A
SIASUG2022-0144,COMP328&COMP428,A
SIASUG2022-0144,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2022-0144,MATH191|COMP201,A
SIASUG2022-0158,CHEM216,A
SIASUG2022-0158,COMP207,A
SIASUG2022-0158,MATH061&PHYS061,A
SIASUG2022-0158,BIOS221,A
SIASUG2022-0158,PSYC345&PSYC445,A
SIASUG2022-0167,COMP207,A
SIASUG2022-0167,HIST303|PHIL315|LITT306,A
SIASUG2022-0167,ENVS245,A
SIASUG2022-0167,ENVS221|LITT242,A
SIASUG2022-0167,PSYC209,A
SIASUG2022-0174,PHYS311,A
SIASUG2022-0174,ECON321&ECON421,A
SIASUG2022-0174,COMP332&COMP432,A
SIASUG2022-0174,ARTS234|PHIL234|PSYC235,A
SIASUG2022-0174,MATH355&MATH455,A
SIASUG2022-0181,PSYC208,A
SIASUG2022-0181,CHEM433,A
SIASUG2022-0181,COMP329|MATH329&COMP429|MATH429,A
SIASUG2022-0181,COMP328&COMP428,A
SIASUG2022-0181,ECON206,A
SIASUG2022-0044,PSYC208,A
SIASUG2022-0044,ARTS234|PHIL234|PSYC235,A
SIASUG2022-0044,HIST303|PHIL315|LITT306,A
SIASUG2022-0044,COMP332&COMP432,A
SIASUG2022-0044,MATH344&MATH444,A
SIASUG2021-0092,SOCL201|POLT201,A
SIASUG2021-0092,PHYS231,A
SIASUG2021-0092,PHYS345,A
SIASUG2021-0092,PSYC437,A
SIASUG2021-0092,DATA201-A,A
SIASPG2023-0011,PHYS216|COMP216,A
SIASPG2023-0011,HIST330|SOCL330|POLT330,A
SIASPG2023-0011,HIST326&HIST426,A
SIASPG2023-0011,CHEM433,A
SIASPG2023-0011,PHIL214|PHIL314&PHIL414,A
SIASUG2020-0044,POLT415|SOCL415,A
SIASUG2020-0044,ECON201-B,A
SIASUG2020-0044,ENVS242|SOCL242|POLT221,A
SIASUG2020-0044,ECON332&ECON432,A
SIASUG2020-0044,ARTS236|LITT234,A
SIASUG2021-0004,MATH333,A
SIASUG2021-0004,PHYS360&PHYS460,A
SIASUG2021-0004,BIOS221,A
SIASUG2021-0004,MATH257,A
SIASUG2021-0004,PHYS327,A
SIASUG2021-0055,BUSI211|PSYC213,A
SIASUG2021-0055,HIST314|SOCL351|POLT351,A
SIASUG2021-0055,ENVS250|PHIL211,A
SIASUG2021-0055,ARTS236|LITT234,A
SIASUG2021-0055,SOCL325|ENVS325,A
SIASUG2021-0094,MATH061&PHYS061,A
SIASUG2021-0094,ENVS328,A
SIASUG2021-0094,PSYC442,A
SIASUG2021-0094,CHEM219,A
SIASUG2021-0094,ARTS234|PHIL234|PSYC235,A
SIASUG2021-0106,MATH333,A
SIASUG2021-0106,PHYS443,A
SIASUG2021-0106,CHEM434,A
SIASUG2021-0106,COMP203,A
SIASUG2021-0106,PSYC345&PSYC445,A
SIASUG2021-0113,ECON315|SOCL323|BUSI312,A
SIASUG2021-0113,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2021-0113,PSYC345&PSYC445,A
SIASUG2021-0113,COMP311|MATH311,A
SIASUG2021-0113,MATH305&MATH405,A
SIASUG2021-0140,ECON210-B,A
SIASUG2021-0140,BIOS409|ENVS409,A
SIASUG2021-0140,POLT205,A
SIASUG2021-0140,DATA201-A,A
SIASUG2021-0140,POLT412,A
SIASUG2021-0147,CHEM219,A
SIASUG2021-0147,LITT212|ARTS232,A
SIASUG2021-0147,PHYS327,A
SIASUG2021-0147,DATA201-B,A
SIASUG2021-0147,BIOS432|CHEM432,A
SIASUG2021-0171,ECON210-B,A
SIASUG2021-0171,BUSI201,A
SIASUG2021-0171,CHEM434,A
SIASUG2021-0171,MATH333,A
SIASUG2021-0171,MATH257,A
SIASUG2022-0007,CHEM207,A
SIASUG2022-0007,PSYC208,A
SIASUG2022-0007,ECON321&ECON421,A
SIASUG2022-0007,PHYS327,A
SIASUG2022-0007,DATA201-A,A
SIASUG2022-0045,POLT205,A
SIASUG2022-0045,CHEM319,A
SIASUG2022-0045,PHYS327,A
SIASUG2022-0045,BUSI201,A
SIASUG2022-0045,PSYC209,A
SIASUG2022-0074,MATH344&MATH444,A
SIASUG2022-0074,MATH333,A
SIASUG2022-0074,PSYC327,A
SIASUG2022-0074,MATH226,A
SIASUG2022-0074,ENVS221|LITT242,A
SIASUG2021-0128,CHEM207,A
SIASUG2021-0128,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2021-0128,ECON210-A,A
SIASUG2021-0128,BIOS227|ENVS227|PSYC227,A
SIASUG2021-0128,POLT415|SOCL415,A
SIASPG2023-0003,ENVS421,A
SIASPG2023-0003,CHEM207,A
SIASPG2023-0003,HIST330|SOCL330|POLT330,A
SIASPG2023-0003,LITT208,A
SIASPG2023-0003,DATA201-A,A
SIASUG2021-0093,CHEM319,A
SIASUG2021-0093,BUSI319,A
SIASUG2021-0093,BIOS432|CHEM432,A
SIASUG2021-0093,MATH061&PHYS061,A
SIASUG2021-0093,COMP207,A
SIASUG2021-0004,MATH355&MATH455,A
SIASUG2021-0004,BUSI317,A
SIASUG2021-0004,BIOS251|HIST251,A
SIASUG2021-0004,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2021-0004,COMP329|MATH329&COMP429|MATH429,A
SIASUG2021-0025,ARTS234|PHIL234|PSYC235,A
SIASUG2021-0025,ARTS233,A
SIASUG2021-0025,COMP328&COMP428,A
SIASUG2021-0025,HIST303|PHIL315|LITT306,A
SIASUG2021-0025,POLT203,A
SIASUG2021-0094,ECON210-A,A
SIASUG2021-0094,POLT203,A
SIASUG2021-0094,PSYC327,A
SIASUG2021-0094,PHYS226,A
SIASUG2021-0094,COMP329|MATH329&COMP429|MATH429,A
SIASUG2021-0147,HIST330|SOCL330|POLT330,A
SIASUG2021-0147,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2021-0147,ARTS233,A
SIASUG2021-0147,CHEM440,A
SIASUG2021-0147,BIOS224,A
SIASPG2023-0014,COMP310&COMP410,A
SIASPG2023-0014,BUSI211|PSYC213,A
SIASPG2023-0014,ARTS205,A
SIASPG2023-0014,ECON207,A
SIASPG2023-0014,CHEM321,A
SIASUG2019-0105,MATH355&MATH455,A
SIASUG2019-0105,COMP347&COMP447,A
SIASUG2019-0105,BIOS306|CHEM305,A
SIASUG2019-0105,ARTS234|PHIL234|PSYC235,A
SIASUG2019-0105,ECON321&ECON421,A
SIASUG2021-0029,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2021-0029,BUSI201,A
SIASUG2021-0029,POLT203,A
SIASUG2021-0029,ECON201-A,A
SIASUG2021-0029,PSYC327,A
SIASUG2021-0108,HIST326&HIST426,A
SIASUG2021-0108,POLT415|SOCL415,A
SIASUG2021-0108,BUSI318,A
SIASUG2021-0108,DATA201-B,A
SIASUG2021-0108,COMP329|MATH329&COMP429|MATH429,A
SIASUG2021-0165,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2021-0165,COMP311|MATH311,A
SIASUG2021-0165,PHYS327,A
SIASUG2021-0165,COMP328&COMP428,A
SIASUG2021-0165,POLT203,A
SIASUG2021-0201,MATH257,A
SIASUG2021-0201,BIOS231|CHEM231,A
SIASUG2021-0201,POLT334|SOCL334,A
SIASUG2021-0201,COMP431|ARTS431,A
SIASUG2021-0201,HIST303|PHIL315|LITT306,A
SIASUG2021-0197,PSYC327,A
SIASUG2021-0197,LITT208,A
SIASUG2021-0197,PHYS443,A
SIASUG2021-0197,POLT334|SOCL334,A
SIASUG2021-0197,COMP235,A
SIASUG2021-0199,CHEM431,A
SIASUG2021-0199,MATH344&MATH444,A
SIASUG2021-0199,ENVS245,A
SIASUG2021-0199,PSYC327,A
SIASUG2021-0199,SOCL328,A
SIASUG2021-0026,ECON210-B,A
SIASUG2021-0026,BIOS432|CHEM432,A
SIASUG2021-0026,COMP311|MATH311,A
SIASUG2021-0026,CHEM207,A
SIASUG2021-0026,PSYC209,A
SIASUG2021-0156,PHYS231,A
SIASUG2021-0156,CHEM319,A
SIASUG2021-0156,BIOS231|CHEM231,A
SIASUG2021-0156,PSYC440,A
SIASUG2021-0156,COMP311|MATH311,A
SIASUG2022-0002,COMP329|MATH329&COMP429|MATH429,A
SIASUG2022-0002,BIOS409|ENVS409,A
SIASUG2022-0002,PSYC209,A
SIASUG2022-0002,PSYC440,A
SIASUG2022-0002,CHEM216,A
SIASUG2022-0015,CHEM321,A
SIASUG2022-0015,COMP347&COMP447,A
SIASUG2022-0015,BUSI318,A
SIASUG2022-0015,MATH355&MATH455,A
SIASUG2022-0015,ARTS233,A
SIASUG2022-0020,LITT212|ARTS232,A
SIASUG2022-0020,PSYC345&PSYC445,A
SIASUG2022-0020,BIOS221,A
SIASUG2022-0020,DATA201-B,A
SIASUG2022-0020,PSYC327,A
SIASUG2022-0021,ECON332&ECON432,A
SIASUG2022-0021,MATH305&MATH405,A
SIASUG2022-0021,ECON201-B,A
SIASUG2022-0021,CHEM219,A
SIASUG2022-0021,CHEM319,A
SIASUG2022-0043,SOCL328,A
SIASUG2022-0043,POLT333|SOCL333,A
SIASUG2022-0043,SOCL411|POLT411,A
SIASUG2022-0043,ARTS224,A
SIASUG2022-0043,COMP431|ARTS431,A
SIASUG2022-0046,BIOS221,A
SIASUG2022-0046,PHIL214|PHIL314&PHIL414,A
SIASUG2022-0046,SOCL201|POLT201,A
SIASUG2022-0046,BIOS224,A
SIASUG2022-0046,CHEM207,A
SIASUG2022-0052,MATH191|COMP201,A
SIASUG2022-0052,LITT208,A
SIASUG2022-0052,LITT212|ARTS232,A
SIASUG2022-0052,PSYC440,A
SIASUG2022-0052,BIOS227|ENVS227|PSYC227,A
SIASUG2022-0057,PHYS311,A
SIASUG2022-0057,CHEM321,A
SIASUG2022-0057,PHYS110,A
SIASUG2022-0057,CHEM219,A
SIASUG2022-0057,ECON207,A
SIASUG2022-0059,BIOS231|CHEM231,A
SIASUG2022-0059,PSYC251|SOCL251,A
SIASUG2022-0059,PSYC208,A
SIASUG2022-0059,ECON201-B,A
SIASUG2022-0059,HIST339,A
SIASUG2022-0060,ENVS250|PHIL211,A
SIASUG2022-0060,ECON321&ECON421,A
SIASUG2022-0060,CWPC601,A
SIASUG2022-0060,LITT212|ARTS232,A
SIASUG2022-0060,ECON201-B,A
SIASUG2022-0061,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2022-0061,PHYS231,A
SIASUG2022-0061,SOCL201|POLT201,A
SIASUG2022-0061,COMP235,A
SIASUG2022-0061,ECON333&ECON433,A
SIASUG2022-0062,ECON315|SOCL323|BUSI312,A
SIASUG2022-0062,ECON332&ECON432,A
SIASUG2022-0062,HIST326&HIST426,A
SIASUG2022-0062,BIOS224,A
SIASUG2022-0062,ECON209,A
SIASUG2022-0064,COMP332&COMP432,A
SIASUG2022-0064,CHEM322|BIOS322,A
SIASUG2022-0064,CHEM319,A
SIASUG2022-0064,CHEM434,A
SIASUG2022-0064,PSYC440,A
SIASUG2022-0066,CHEM207,A
SIASUG2022-0066,ECON210-B,A
SIASUG2022-0066,BUSI318,A
SIASUG2022-0066,CHEM322|BIOS322,A
SIASUG2022-0066,CHEM219,A
SIASUG2022-0069,SOCL411|POLT411,A
SIASUG2022-0069,BUSI211|PSYC213,A
SIASUG2022-0069,DATA201-A,A
SIASUG2022-0069,PHYS231,A
SIASUG2022-0069,MATH333,A
SIASUG2022-0071,PSYC345&PSYC445,A
SIASUG2022-0071,POLT333|SOCL333,A
SIASUG2022-0071,BIOS251|HIST251,A
SIASUG2022-0071,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2022-0071,CHEM434,A
SIASUG2022-0073,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2022-0073,HIST303|PHIL315|LITT306,A
SIASUG2022-0073,ECON210-B,A
SIASUG2022-0073,PHYS110,A
SIASUG2022-0073,CHEM321,A
SIASUG2022-0082,MATH191|COMP201,A
SIASUG2022-0082,CHEM207,A
SIASUG2022-0082,CHEM431,A
SIASUG2022-0082,COMP431|ARTS431,A
SIASUG2022-0082,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2022-0087,BUSI317,A
SIASUG2022-0087,HIST303|PHIL315|LITT306,A
SIASUG2022-0087,ECON210-B,A
SIASUG2022-0087,MATH305&MATH405,A
SIASUG2022-0087,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2022-0105,ECON315|SOCL323|BUSI312,A
SIASUG2022-0105,CHEM440,A
SIASUG2022-0105,BUSI201,A
SIASUG2022-0105,ARTS235|ENVS237,A
SIASUG2022-0105,ARTS234|PHIL234|PSYC235,A
SIASUG2022-0108,POLT334|SOCL334,A
SIASUG2022-0108,SOCL328,A
SIASUG2022-0108,PHYS216|COMP216,A
SIASUG2022-0108,SOCL201|POLT201,A
SIASUG2022-0108,POLT205,A
SIASUG2022-0109,DATA201-A,A
SIASUG2022-0109,ENVS221|LITT242,A
SIASUG2022-0109,ARTS235|ENVS237,A
SIASUG2022-0109,PSYC209,A
SIASUG2022-0109,PHYS443,A
SIASUG2022-0111,PHYS443,A
SIASUG2022-0111,SOCL201|POLT201,A
SIASUG2022-0111,CWPC601,A
SIASUG2022-0111,MATH305&MATH405,A
SIASUG2022-0111,COMP431|ARTS431,A
SIASUG2022-0115,POLT205,A
SIASUG2022-0115,POLT412,A
SIASUG2022-0115,PHYS345,A
SIASUG2022-0115,DATA201-A,A
SIASUG2022-0115,CWPC601,A
SIASUG2022-0123,POLT415|SOCL415,A
SIASUG2022-0123,COMP203,A
SIASUG2022-0123,MATH344&MATH444,A
SIASUG2022-0123,ECON333&ECON433,A
SIASUG2022-0123,COMP207,A
SIASUG2022-0125,ARTS205,A
SIASUG2022-0125,BUSI319,A
SIASUG2022-0125,POLT203,A
SIASUG2022-0125,ECON333&ECON433,A
SIASUG2022-0125,MATH344&MATH444,A
SIASUG2022-0134,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2022-0134,BIOS432|CHEM432,A
SIASUG2022-0134,CHEM216,A
SIASUG2022-0134,CHEM322|BIOS322,A
SIASUG2022-0134,MATH333,A
SIASUG2022-0145,ENVS328,A
SIASUG2022-0145,CHEM219,A
SIASUG2022-0145,COMP207,A
SIASUG2022-0145,HIST339,A
SIASUG2022-0145,PSYC209,A
SIASUG2022-0149,BUSI211|PSYC213,A
SIASUG2022-0149,ENVS221|LITT242,A
SIASUG2022-0149,PSYC437,A
SIASUG2022-0149,ARTS236|LITT234,A
SIASUG2022-0149,MATH333,A
SIASUG2022-0154,PSYC442,A
SIASUG2022-0154,ECON210-B,A
SIASUG2022-0154,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2022-0154,PHYS231,A
SIASUG2022-0154,COMP311|MATH311,A
SIASUG2022-0162,ARTS234|PHIL234|PSYC235,A
SIASUG2022-0162,CHEM219,A
SIASUG2022-0162,DATA201-A,A
SIASUG2022-0162,SOCL411|POLT411,A
SIASUG2022-0162,COMP329|MATH329&COMP429|MATH429,A
SIASUG2022-0163,ECON332&ECON432,A
SIASUG2022-0163,SOCL411|POLT411,A
SIASUG2022-0163,ENVS242|SOCL242|POLT221,A
SIASUG2022-0163,ARTS234|PHIL234|PSYC235,A
SIASUG2022-0163,BUSI211|PSYC213,A
SIASUG2022-0167,ECON210-B,A
SIASUG2022-0167,ECON206,A
SIASUG2022-0167,CHEM216,A
SIASUG2022-0167,MATH226,A
SIASUG2022-0167,MATH355&MATH455,A
SIASUG2022-0169,BIOS251|HIST251,A
SIASUG2022-0169,PHYS311,A
SIASUG2022-0169,ENVS242|SOCL242|POLT221,A
SIASUG2022-0169,PHYS226,A
SIASUG2022-0169,CHEM434,A
SIASUG2022-0185,PSYC327,A
SIASUG2022-0185,CHEM216,A
SIASUG2022-0185,PHYS311,A
SIASUG2022-0185,PHYS443,A
SIASUG2022-0185,ECON332&ECON432,A
SIASUG2021-0026,BUSI319,A
SIASUG2021-0026,BIOS227|ENVS227|PSYC227,A
SIASUG2021-0026,ENVS242|SOCL242|POLT221,A
SIASUG2021-0026,PHYS327,A
SIASUG2021-0026,PSYC208,A
SIASUG2021-0156,PSYC345&PSYC445,A
SIASUG2021-0156,MATH191|COMP201,A
SIASUG2021-0156,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2021-0156,PHYS311,A
SIASUG2021-0156,BUSI201,A
SIASUG2022-0002,ECON315|SOCL323|BUSI312,A
SIASUG2022-0002,PHYS226,A
